date,region,county,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice,date_month,rainfall_mm,price_per_kg,month,year,season,petrol_price_kes,diesel_price_kes,rolling_3m_avg,rolling_6m_avg,rolling_12m_avg,price_vs_regional_avg,price_label
2026-04-15,Rift Valley,Turkana,Kalobeyei (Village 2),3246,3.76,34.75,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,286.67,2.22,2026-04-01,2.4,286.67,4,2026,Long Rains,197.6,196.63,278.89,281.39,296.945,0.9885215022478546,Average
2026-06-15,Rift Valley,Turkana,Kalobeyei (Village 2),3246,3.76,34.75,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,300.0,2.32,2026-06-01,0.36,300.0,6,2026,Dry Season,214.03,222.86,295.5566666666667,282.2233333333333,295.9725,1.0110466204830555,Average
2026-07-15,Rift Valley,Turkana,Kalobeyei (Village 2),3246,3.76,34.75,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,316.67,2.45,2026-07-01,0.44,316.67,7,2026,Dry Season,214.03,222.86,301.1133333333334,288.335,297.3616666666667,1.0482329185807444,Average
2026-08-15,Rift Valley,Turkana,Kalobeyei (Village 2),3246,3.76,34.75,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,316.67,2.44,2026-08-01,3.16,316.67,8,2026,Dry Season,,,311.11333333333334,295.0016666666667,295.97333333333336,1.0482329185807444,Average
2021-01-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,200.0,1.82,2021-01-01,57.01571428571429,200.0,1,2021,Cool Dry,106.99,96.4,200.0,200.0,200.0,1.0084033613445378,Average
2021-02-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,200.0,1.83,2021-02-01,96.08357142857145,200.0,2,2021,Cool Dry,115.18,101.91,200.0,200.0,200.0,0.9566540069453082,Average
2021-03-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,206.18,1.88,2021-03-01,42.51142857142857,206.18,3,2021,Long Rains,122.81,107.66,202.06000000000003,202.06000000000003,202.06000000000003,0.991612319886112,Average
2021-04-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,211.67,1.98,2021-04-01,123.56571428571428,211.67,4,2021,Long Rains,122.81,107.66,205.95,204.4625,204.4625,0.9821942309477004,Average
2021-05-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,122.22,1.14,2021-05-01,222.105,122.22,5,2021,Long Rains,126.37,107.66,180.0233333333333,188.014,188.014,0.6032035175879397,Cheap
2021-06-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,222.0,2.06,2021-06-01,36.02571428571429,222.0,6,2021,Dry Season,127.14,107.66,185.29666666666665,193.6783333333333,193.6783333333333,1.018166474804966,Average
2021-07-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,250.0,2.31,2021-07-01,188.22357142857143,250.0,7,2021,Dry Season,127.14,107.66,198.07333333333327,202.01166666666663,201.7242857142857,1.0731246658680018,Average
2021-08-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,235.0,2.15,2021-08-01,134.79785714285714,235.0,8,2021,Dry Season,127.14,107.66,235.66666666666663,207.845,205.88375,1.0224544444136807,Average
2021-09-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,220.0,2.0,2021-09-01,209.06285714285715,220.0,9,2021,Dry Season,134.72,115.6,235.0,210.1483333333333,207.45222222222225,0.9930486593843098,Average
2021-11-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,250.0,2.24,2021-11-01,47.18928571428571,250.0,11,2021,Short Rains,129.72,110.6,235.0,216.53666666666663,211.707,1.0076756090679289,Average
2022-01-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,285.33,2.52,2022-01-01,74.71142857142857,285.33,1,2022,Cool Dry,129.72,110.6,251.77666666666664,243.72166666666664,218.4,1.0490887773152326,Average
2022-02-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,306.15,2.7,2022-02-01,54.51928571428572,306.15,2,2022,Cool Dry,129.72,110.6,280.49333333333334,257.74666666666667,225.7125,1.1535418236623964,Expensive
2023-01-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,297.5,2.4,2023-01-01,6.691428571428572,297.5,1,2023,Cool Dry,177.3,162.0,296.32666666666665,265.66333333333336,233.8375,1.039168199706588,Average
2023-02-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,266.67,2.13,2023-02-01,6.619999999999999,266.67,2,2023,Cool Dry,177.3,162.0,290.1066666666667,270.94166666666666,239.3933333333333,0.9284412826255992,Average
2023-03-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,325.0,2.51,2023-03-01,189.0228571428572,325.0,3,2023,Long Rains,179.3,162.0,296.39000000000004,288.44166666666666,249.295,1.1070559610705597,Expensive
2023-05-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,275.0,2.01,2023-05-01,91.12642857142858,275.0,5,2023,Long Rains,182.04,167.28,288.89000000000004,292.6083333333333,254.5725,1.0081466395112018,Average
2023-06-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,300.0,2.15,2023-06-01,100.30571428571427,300.0,6,2023,Dry Season,182.04,167.28,300.0,295.05333333333334,269.3875,1.1244143675169185,Expensive
2023-07-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,256.25,1.81,2023-07-01,89.86357142857142,256.25,7,2023,Dry Season,182.04,167.28,277.0833333333333,286.7366666666667,272.2416666666666,0.9756783741020588,Average
2023-08-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,300.0,2.09,2023-08-01,114.94428571428573,300.0,8,2023,Dry Season,182.04,167.28,285.4166666666667,287.15333333333336,276.4083333333333,1.0909090909090908,Average
2023-09-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,250.0,1.7,2023-09-01,199.40142857142857,250.0,9,2023,Dry Season,194.68,179.67,268.75,284.375,277.6583333333333,0.9722708357640104,Average
2023-11-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,275.0,1.81,2023-11-01,229.45,275.0,11,2023,Short Rains,217.36,205.47,275.0,276.0416666666667,282.2416666666666,0.9720749381406858,Average
2024-03-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,325.0,2.43,2024-03-01,58.457142857142856,325.0,3,2024,Long Rains,206.36,196.47,283.3333333333333,284.375,288.4916666666666,1.125,Expensive
2024-04-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,250.0,1.91,2024-04-01,384.6,250.0,4,2024,Long Rains,199.15,190.84,283.3333333333333,276.0416666666667,285.5475,0.9584664536741214,Average
2024-06-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,250.0,1.94,2024-06-01,80.53142857142858,250.0,6,2024,Dry Season,189.84,179.3,275.0,275.0,280.86833333333334,0.977198697068404,Average
2024-07-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,300.0,2.32,2024-07-01,257.8507142857143,300.0,7,2024,Dry Season,188.84,171.6,266.6666666666667,275.0,281.07666666666665,1.155490505719678,Expensive
2024-08-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,257.5,2.0,2024-08-01,262.2064285714286,257.5,8,2024,Dry Season,188.84,171.6,269.1666666666667,276.25,280.3125,1.0334448160535117,Average
2024-09-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,250.0,1.94,2024-09-01,140.00214285714284,250.0,9,2024,Dry Season,188.84,171.6,269.1666666666667,272.0833333333333,274.0625,0.9324492333195192,Average
2024-10-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,315.0,2.44,2024-10-01,112.63714285714286,315.0,10,2024,Short Rains,180.66,168.06,274.1666666666667,270.4166666666667,277.3958333333333,1.154639175257732,Expensive
2024-11-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,293.33,2.26,2024-11-01,171.86785714285716,293.33,11,2024,Short Rains,180.66,168.06,286.11,277.6383333333333,276.84,0.9755107979464156,Average
2024-12-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,310.0,2.4,2024-12-01,61.00714285714286,310.0,12,2024,Short Rains,176.29,165.06,306.11,287.6383333333333,281.31916666666666,1.054238492174452,Average
2025-01-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,312.5,2.42,2025-01-01,72.72928571428572,312.5,1,2025,Cool Dry,176.58,167.06,305.27666666666664,289.72166666666664,282.36083333333335,0.9999936000409596,Average
2025-02-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,300.0,2.32,2025-02-01,10.383571428571427,300.0,2,2025,Cool Dry,176.58,167.06,307.5,296.805,286.5275,0.9791442279447762,Average
2025-03-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,295.0,2.29,2025-03-01,168.72571428571428,295.0,3,2025,Long Rains,176.58,167.06,302.5,304.305,288.19416666666666,0.971339094294892,Average
2025-05-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,300.0,2.32,2025-05-01,207.5364285714286,300.0,5,2025,Long Rains,174.63,164.86,298.3333333333333,301.805,286.11083333333335,1.0033444816053512,Average
2025-06-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,276.67,2.14,2025-06-01,103.10714285714286,276.67,6,2025,Dry Season,177.32,162.91,290.5566666666667,299.02833333333336,288.3333333333333,0.9352190226515582,Average
2025-07-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,250.0,1.93,2025-07-01,180.63857142857145,250.0,7,2025,Dry Season,186.31,171.58,275.5566666666667,289.02833333333336,288.3333333333333,0.9179926560587516,Average
2025-08-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,293.33,2.27,2025-08-01,256.0007142857143,293.33,8,2025,Dry Season,185.31,171.58,273.3333333333333,285.8333333333333,287.7775,1.0602289156626503,Average
2025-09-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,283.33,2.19,2025-09-01,183.43142857142857,283.33,9,2025,Dry Season,184.52,171.47,275.55333333333334,283.055,289.93,1.0110365710673614,Average
2025-11-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,300.0,2.32,2025-11-01,41.892857142857146,300.0,11,2025,Short Rains,184.52,171.47,292.22,283.8883333333333,294.0966666666667,1.0750461871695227,Average
2026-03-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,300.0,2.32,2026-03-01,0.85,300.0,3,2026,Long Rains,178.28,166.54,294.4433333333333,283.8883333333333,292.8466666666667,1.0533173645219305,Average
2026-06-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,305.0,2.36,2026-06-01,0.36,305.0,6,2026,Dry Season,214.03,222.86,301.6666666666667,288.61,293.81916666666666,1.0278973974911063,Average
2026-07-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,310.0,2.4,2026-07-01,0.44,310.0,7,2026,Dry Season,214.03,222.86,305.0,298.61,293.81916666666666,1.026154055515302,Average
2026-08-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,310.0,2.39,2026-08-01,3.16,310.0,8,2026,Dry Season,,,308.3333333333333,301.3883333333333,293.61083333333335,1.026154055515302,Average
2021-01-15,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,180.0,1.64,2021-01-01,30.01,180.0,1,2021,Cool Dry,106.99,96.4,180.0,180.0,180.0,1.0588235294117647,Average
2021-02-15,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,183.57,1.68,2021-02-01,64.06,183.57,2,2021,Cool Dry,115.18,101.91,181.785,181.785,181.785,0.9917074093082304,Average
2021-03-15,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,180.21,1.64,2021-03-01,17.51,180.21,3,2021,Long Rains,122.81,107.66,181.26,181.26,181.26,1.004244490057491,Average
2021-04-15,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,186.36,1.74,2021-04-01,101.86,186.36,4,2021,Long Rains,122.81,107.66,183.38,182.535,182.535,0.9839060231422412,Average
2021-05-15,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,200.0,1.87,2021-05-01,97.17,200.0,5,2021,Long Rains,126.37,107.66,188.85666666666668,186.028,186.028,1.0091071924115138,Average
2021-06-15,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,200.0,1.86,2021-06-01,13.58,200.0,6,2021,Dry Season,127.14,107.66,195.4533333333333,188.35666666666668,188.35666666666668,0.9851003570988794,Average
2021-07-15,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,241.25,2.23,2021-07-01,17.59,241.25,7,2021,Dry Season,127.14,107.66,213.75,198.56500000000003,195.91285714285715,1.066180532537841,Average
2021-08-15,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,230.38,2.11,2021-08-01,22.56,230.38,8,2021,Dry Season,127.14,107.66,223.8766666666667,206.36666666666667,200.22125,1.052716555222153,Average
2021-09-15,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,219.0,1.99,2021-09-01,19.27,219.0,9,2021,Dry Season,134.72,115.6,230.21,212.83166666666668,202.30777777777777,1.0279116340196508,Average
2021-10-15,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,230.0,2.08,2021-10-01,13.62,230.0,10,2021,Short Rains,129.72,110.6,226.46,220.105,205.077,1.0440071718753547,Average
2021-11-15,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,240.0,2.15,2021-11-01,75.55,240.0,11,2021,Short Rains,129.72,110.6,229.66666666666663,226.77166666666665,208.25181818181812,1.0315215802910611,Average
2021-12-15,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,240.0,2.13,2021-12-01,60.26,240.0,12,2021,Short Rains,129.72,110.6,236.66666666666663,233.4383333333333,210.8975,1.0472727272727274,Average
2022-01-15,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,260.0,2.29,2022-01-01,26.38,260.0,1,2022,Cool Dry,129.72,110.6,246.66666666666663,236.5633333333333,217.5641666666667,1.046979865771812,Average
2021-01-15,Nairobi,Nairobi,Kawangware (Nairobi),4625,-1.28,36.74,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,180.0,1.64,2021-01-01,30.01,180.0,1,2021,Cool Dry,106.99,96.4,180.0,180.0,180.0,1.0588235294117647,Average
2021-02-15,Nairobi,Nairobi,Kawangware (Nairobi),4625,-1.28,36.74,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,187.14,1.71,2021-02-01,64.06,187.14,2,2021,Cool Dry,115.18,101.91,183.57,183.57,183.57,1.010993760298209,Average
2021-03-15,Nairobi,Nairobi,Kawangware (Nairobi),4625,-1.28,36.74,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,180.0,1.64,2021-03-01,17.51,180.0,3,2021,Long Rains,122.81,107.66,182.38,182.38,182.38,1.0030742367812462,Average
2021-04-15,Nairobi,Nairobi,Kawangware (Nairobi),4625,-1.28,36.74,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,181.41,1.7,2021-04-01,101.86,181.41,4,2021,Long Rains,122.81,107.66,182.85,182.1375,182.1375,0.9577720093272912,Average
2021-05-15,Nairobi,Nairobi,Kawangware (Nairobi),4625,-1.28,36.74,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,200.0,1.87,2021-05-01,97.17,200.0,5,2021,Long Rains,126.37,107.66,187.13666666666663,185.71,185.71,1.0091071924115138,Average
2021-06-15,Nairobi,Nairobi,Kawangware (Nairobi),4625,-1.28,36.74,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,200.0,1.86,2021-06-01,13.58,200.0,6,2021,Dry Season,127.14,107.66,193.8033333333333,188.09166666666667,188.09166666666667,0.9851003570988794,Average
2021-07-15,Nairobi,Nairobi,Kawangware (Nairobi),4625,-1.28,36.74,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,235.0,2.17,2021-07-01,17.59,235.0,7,2021,Dry Season,127.14,107.66,211.66666666666663,197.25833333333333,194.7928571428572,1.038559275218208,Average
2021-08-15,Nairobi,Nairobi,Kawangware (Nairobi),4625,-1.28,36.74,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,224.67,2.06,2021-08-01,22.56,224.67,8,2021,Dry Season,127.14,107.66,219.89,203.5133333333333,198.5275,1.0266248305484895,Average
2021-09-15,Nairobi,Nairobi,Kawangware (Nairobi),4625,-1.28,36.74,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,225.62,2.05,2021-09-01,19.27,225.62,9,2021,Dry Season,134.72,115.6,228.43,211.11666666666667,201.53777777777776,1.058983666061706,Average
2021-10-15,Nairobi,Nairobi,Kawangware (Nairobi),4625,-1.28,36.74,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,229.33,2.07,2021-10-01,13.62,229.33,10,2021,Short Rains,129.72,110.6,226.54,219.10333333333327,204.317,1.0409659335920658,Average
2021-11-15,Nairobi,Nairobi,Kawangware (Nairobi),4625,-1.28,36.74,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,240.0,2.15,2021-11-01,75.55,240.0,11,2021,Short Rains,129.72,110.6,231.65,225.77,207.5609090909091,1.0315215802910611,Average
2021-12-15,Nairobi,Nairobi,Kawangware (Nairobi),4625,-1.28,36.74,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,240.0,2.13,2021-12-01,60.26,240.0,12,2021,Short Rains,129.72,110.6,236.44333333333336,232.43666666666664,210.26416666666668,1.0472727272727274,Average
2022-01-15,Nairobi,Nairobi,Kawangware (Nairobi),4625,-1.28,36.74,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,260.0,2.29,2022-01-01,26.38,260.0,1,2022,Cool Dry,129.72,110.6,246.66666666666663,236.60333333333327,216.9308333333333,1.046979865771812,Average
2021-01-15,Nairobi,Nairobi,Kibra (Nairobi),4627,-1.32,36.78,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,140.0,1.27,2021-01-01,30.01,140.0,1,2021,Cool Dry,106.99,96.4,140.0,140.0,140.0,0.8235294117647058,Cheap
2021-02-15,Nairobi,Nairobi,Kibra (Nairobi),4627,-1.32,36.78,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,180.89,1.65,2021-02-01,64.06,180.89,2,2021,Cool Dry,115.18,101.91,160.445,160.445,160.445,0.9772291402177142,Average
2021-03-15,Nairobi,Nairobi,Kibra (Nairobi),4627,-1.32,36.78,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,173.63,1.58,2021-03-01,17.51,173.63,3,2021,Long Rains,122.81,107.66,164.84,164.84,164.84,0.9675765540684876,Average
2021-04-15,Nairobi,Nairobi,Kibra (Nairobi),4627,-1.32,36.78,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,192.95,1.8,2021-04-01,101.86,192.95,4,2021,Long Rains,122.81,107.66,182.49,171.8675,171.8675,1.018698578908003,Average
2021-05-15,Nairobi,Nairobi,Kibra (Nairobi),4627,-1.32,36.78,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,197.67,1.85,2021-05-01,97.17,197.67,5,2021,Long Rains,126.37,107.66,188.0833333333333,177.028,177.028,0.9973510936199196,Average
2021-06-15,Nairobi,Nairobi,Kibra (Nairobi),4627,-1.32,36.78,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,200.0,1.86,2021-06-01,13.58,200.0,6,2021,Dry Season,127.14,107.66,196.8733333333333,180.85666666666663,180.85666666666663,0.9851003570988794,Average
2021-07-15,Nairobi,Nairobi,Kibra (Nairobi),4627,-1.32,36.78,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,200.0,1.85,2021-07-01,17.59,200.0,7,2021,Dry Season,127.14,107.66,199.22333333333333,190.85666666666663,183.59142857142857,0.883880234228262,Cheap
2021-08-15,Nairobi,Nairobi,Kibra (Nairobi),4627,-1.32,36.78,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,200.0,1.83,2021-08-01,22.56,200.0,8,2021,Dry Season,127.14,107.66,200.0,194.04166666666663,185.6425,0.9138957854172696,Average
2021-09-15,Nairobi,Nairobi,Kibra (Nairobi),4627,-1.32,36.78,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,200.0,1.82,2021-09-01,19.27,200.0,9,2021,Dry Season,134.72,115.6,200.0,198.43666666666664,187.2377777777777,0.9387320858626949,Average
2021-10-15,Nairobi,Nairobi,Kibra (Nairobi),4627,-1.32,36.78,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,200.0,1.81,2021-10-01,13.62,200.0,10,2021,Short Rains,129.72,110.6,200.0,199.61166666666665,188.514,0.9078323233698736,Average
2021-11-15,Nairobi,Nairobi,Kibra (Nairobi),4627,-1.32,36.78,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,218.33,1.95,2021-11-01,75.55,218.33,11,2021,Short Rains,129.72,110.6,206.11,203.055,191.22454545454545,0.9383837776039472,Average
2021-12-15,Nairobi,Nairobi,Kibra (Nairobi),4627,-1.32,36.78,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,217.5,1.93,2021-12-01,60.26,217.5,12,2021,Short Rains,129.72,110.6,211.94333333333336,205.97166666666664,193.41416666666663,0.9490909090909092,Average
2022-01-15,Nairobi,Nairobi,Kibra (Nairobi),4627,-1.32,36.78,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,225.0,1.99,2022-01-01,26.38,225.0,1,2022,Cool Dry,129.72,110.6,220.27666666666667,210.1383333333333,200.4975,0.9060402684563758,Average
2021-04-15,Coast,Mombasa,Kisumu Ndogo (Mombasa),4245,-4.04,39.69,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,197.11,1.84,2021-04-01,83.16,197.11,4,2021,Long Rains,122.81,107.66,197.11,197.11,197.11,1.014253370381805,Average
2021-08-15,Coast,Mombasa,Kisumu Ndogo (Mombasa),4245,-4.04,39.69,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,204.0,1.87,2021-08-01,18.683333333333334,204.0,8,2021,Dry Season,127.14,107.66,200.555,200.555,200.555,0.9751744797476016,Average
2021-09-15,Coast,Mombasa,Kisumu Ndogo (Mombasa),4245,-4.04,39.69,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,200.0,1.82,2021-09-01,31.35333333333333,200.0,9,2021,Dry Season,134.72,115.6,200.37,200.37,200.37,1.0242578398402158,Average
2021-10-15,Coast,Mombasa,Kisumu Ndogo (Mombasa),4245,-4.04,39.69,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,204.0,1.84,2021-10-01,18.731666666666666,204.0,10,2021,Short Rains,129.72,110.6,202.66666666666663,201.2775,201.2775,0.958744233043778,Average
2021-11-15,Coast,Mombasa,Kisumu Ndogo (Mombasa),4245,-4.04,39.69,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,240.0,2.15,2021-11-01,36.605,240.0,11,2021,Short Rains,129.72,110.6,214.66666666666663,209.022,209.022,0.9794785637035172,Average
2021-02-15,Rift Valley,Turkana,Lodwar town,3360,3.12,35.6,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,228.75,2.09,2021-02-01,96.08357142857145,228.75,2,2021,Cool Dry,115.18,101.91,228.75,228.75,228.75,1.094173020443696,Average
2021-03-15,Rift Valley,Turkana,Lodwar town,3360,3.12,35.6,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,250.0,2.28,2021-03-01,42.51142857142857,250.0,3,2021,Long Rains,122.81,107.66,239.375,239.375,239.375,1.2023624016467551,Expensive
