date,market,commodity,price,unit,pricetype,source
2021-07-31,Nairobi,Potato (White),1440.0,110_kg,Wholesale,"FEWS NET Kenya wholesale API; source_document=Ministry of Agriculture, Livestock and Fisheries, Kenya, Price; https://fdw.fews.net/api/marketpricefacts.csv?country_code=KE&start_date=2019-10-01&end_date=2021-12-31&price_type=Wholesale"
2021-07-31,Nairobi,Sorghum (Red),4466.0,90_kg,Wholesale,"FEWS NET Kenya wholesale API; source_document=Ministry of Agriculture, Livestock and Fisheries, Kenya, Price; https://fdw.fews.net/api/marketpricefacts.csv?country_code=KE&start_date=2019-10-01&end_date=2021-12-31&price_type=Wholesale"
2021-08-31,Eldoret,Beans (Rosecoco),10050.0,90_kg,Wholesale,"FEWS NET Kenya wholesale API; source_document=Ministry of Agriculture, Livestock and Fisheries, Kenya, Price; https://fdw.fews.net/api/marketpricefacts.csv?country_code=KE&start_date=2019-10-01&end_date=2021-12-31&price_type=Wholesale"
2021-08-31,Eldoret,Potato (White),900.0,110_kg,Wholesale,"FEWS NET Kenya wholesale API; source_document=Ministry of Agriculture, Livestock and Fisheries, Kenya, Price; https://fdw.fews.net/api/marketpricefacts.csv?country_code=KE&start_date=2019-10-01&end_date=2021-12-31&price_type=Wholesale"
2021-08-31,Kisumu,Beans (Rosecoco),11196.0,90_kg,Wholesale,"FEWS NET Kenya wholesale API; source_document=Ministry of Agriculture, Livestock and Fisheries, Kenya, Price; https://fdw.fews.net/api/marketpricefacts.csv?country_code=KE&start_date=2019-10-01&end_date=2021-12-31&price_type=Wholesale"
2021-08-31,Kisumu,Potato (White),800.0,110_kg,Wholesale,"FEWS NET Kenya wholesale API; source_document=Ministry of Agriculture, Livestock and Fisheries, Kenya, Price; https://fdw.fews.net/api/marketpricefacts.csv?country_code=KE&start_date=2019-10-01&end_date=2021-12-31&price_type=Wholesale"
2021-08-31,Kisumu,Sorghum (Red),3996.0,90_kg,Wholesale,"FEWS NET Kenya wholesale API; source_document=Ministry of Agriculture, Livestock and Fisheries, Kenya, Price; https://fdw.fews.net/api/marketpricefacts.csv?country_code=KE&start_date=2019-10-01&end_date=2021-12-31&price_type=Wholesale"
2021-08-31,Mombasa,Beans (Rosecoco),9000.0,90_kg,Wholesale,"FEWS NET Kenya wholesale API; source_document=Ministry of Agriculture, Livestock and Fisheries, Kenya, Price; https://fdw.fews.net/api/marketpricefacts.csv?country_code=KE&start_date=2019-10-01&end_date=2021-12-31&price_type=Wholesale"
2021-08-31,Mombasa,Maize Grain (White),2799.0,90_kg,Wholesale,"FEWS NET Kenya wholesale API; source_document=Ministry of Agriculture, Livestock and Fisheries, Kenya, Price; https://fdw.fews.net/api/marketpricefacts.csv?country_code=KE&start_date=2019-10-01&end_date=2021-12-31&price_type=Wholesale"
2021-08-31,Nairobi,Beans (Rosecoco),9900.0,90_kg,Wholesale,"FEWS NET Kenya wholesale API; source_document=Ministry of Agriculture, Livestock and Fisheries, Kenya, Price; https://fdw.fews.net/api/marketpricefacts.csv?country_code=KE&start_date=2019-10-01&end_date=2021-12-31&price_type=Wholesale"
2021-08-31,Nairobi,Potato (White),1100.0,110_kg,Wholesale,"FEWS NET Kenya wholesale API; source_document=Ministry of Agriculture, Livestock and Fisheries, Kenya, Price; https://fdw.fews.net/api/marketpricefacts.csv?country_code=KE&start_date=2019-10-01&end_date=2021-12-31&price_type=Wholesale"
2021-09-30,Eldoret,Beans (Rosecoco),10350.0,90_kg,Wholesale,"FEWS NET Kenya wholesale API; source_document=Ministry of Agriculture, Livestock and Fisheries, Kenya, Price; https://fdw.fews.net/api/marketpricefacts.csv?country_code=KE&start_date=2019-10-01&end_date=2021-12-31&price_type=Wholesale"
2021-09-30,Eldoret,Potato (White),1000.0,110_kg,Wholesale,"FEWS NET Kenya wholesale API; source_document=Ministry of Agriculture, Livestock and Fisheries, Kenya, Price; https://fdw.fews.net/api/marketpricefacts.csv?country_code=KE&start_date=2019-10-01&end_date=2021-12-31&price_type=Wholesale"
2021-09-30,Kisumu,Beans (Rosecoco),11196.0,90_kg,Wholesale,"FEWS NET Kenya wholesale API; source_document=Ministry of Agriculture, Livestock and Fisheries, Kenya, Price; https://fdw.fews.net/api/marketpricefacts.csv?country_code=KE&start_date=2019-10-01&end_date=2021-12-31&price_type=Wholesale"
2021-09-30,Kisumu,Potato (White),1200.0,110_kg,Wholesale,"FEWS NET Kenya wholesale API; source_document=Ministry of Agriculture, Livestock and Fisheries, Kenya, Price; https://fdw.fews.net/api/marketpricefacts.csv?country_code=KE&start_date=2019-10-01&end_date=2021-12-31&price_type=Wholesale"
2021-09-30,Kisumu,Sorghum (Red),3996.0,90_kg,Wholesale,"FEWS NET Kenya wholesale API; source_document=Ministry of Agriculture, Livestock and Fisheries, Kenya, Price; https://fdw.fews.net/api/marketpricefacts.csv?country_code=KE&start_date=2019-10-01&end_date=2021-12-31&price_type=Wholesale"
2021-09-30,Mombasa,Beans (Rosecoco),9000.0,90_kg,Wholesale,"FEWS NET Kenya wholesale API; source_document=Ministry of Agriculture, Livestock and Fisheries, Kenya, Price; https://fdw.fews.net/api/marketpricefacts.csv?country_code=KE&start_date=2019-10-01&end_date=2021-12-31&price_type=Wholesale"
2021-09-30,Mombasa,Maize Grain (White),2700.0,90_kg,Wholesale,"FEWS NET Kenya wholesale API; source_document=Ministry of Agriculture, Livestock and Fisheries, Kenya, Price; https://fdw.fews.net/api/marketpricefacts.csv?country_code=KE&start_date=2019-10-01&end_date=2021-12-31&price_type=Wholesale"
2021-09-30,Nairobi,Beans (Rosecoco),10800.0,90_kg,Wholesale,"FEWS NET Kenya wholesale API; source_document=Ministry of Agriculture, Livestock and Fisheries, Kenya, Price; https://fdw.fews.net/api/marketpricefacts.csv?country_code=KE&start_date=2019-10-01&end_date=2021-12-31&price_type=Wholesale"
2021-09-30,Nairobi,Potato (White),900.0,110_kg,Wholesale,"FEWS NET Kenya wholesale API; source_document=Ministry of Agriculture, Livestock and Fisheries, Kenya, Price; https://fdw.fews.net/api/marketpricefacts.csv?country_code=KE&start_date=2019-10-01&end_date=2021-12-31&price_type=Wholesale"
2021-10-31,Eldoret,Beans (Rosecoco),10350.0,90_kg,Wholesale,"FEWS NET Kenya wholesale API; source_document=Ministry of Agriculture, Livestock and Fisheries, Kenya, Price; https://fdw.fews.net/api/marketpricefacts.csv?country_code=KE&start_date=2019-10-01&end_date=2021-12-31&price_type=Wholesale"
2021-10-31,Eldoret,Potato (White),1359.375,110_kg,Wholesale,"FEWS NET Kenya wholesale API; source_document=Ministry of Agriculture, Livestock and Fisheries, Kenya, Price; https://fdw.fews.net/api/marketpricefacts.csv?country_code=KE&start_date=2019-10-01&end_date=2021-12-31&price_type=Wholesale"
2021-10-31,Eldoret,Sorghum (Red),4692.857,90_kg,Wholesale,"FEWS NET Kenya wholesale API; source_document=Ministry of Agriculture, Livestock and Fisheries, Kenya, Price; https://fdw.fews.net/api/marketpricefacts.csv?country_code=KE&start_date=2019-10-01&end_date=2021-12-31&price_type=Wholesale"
2021-10-31,Kisumu,Beans (Rosecoco),11196.0,90_kg,Wholesale,"FEWS NET Kenya wholesale API; source_document=Ministry of Agriculture, Livestock and Fisheries, Kenya, Price; https://fdw.fews.net/api/marketpricefacts.csv?country_code=KE&start_date=2019-10-01&end_date=2021-12-31&price_type=Wholesale"
2021-10-31,Kisumu,Potato (White),1200.0,110_kg,Wholesale,"FEWS NET Kenya wholesale API; source_document=Ministry of Agriculture, Livestock and Fisheries, Kenya, Price; https://fdw.fews.net/api/marketpricefacts.csv?country_code=KE&start_date=2019-10-01&end_date=2021-12-31&price_type=Wholesale"
2021-10-31,Kisumu,Sorghum (Red),3960.0,90_kg,Wholesale,"FEWS NET Kenya wholesale API; source_document=Ministry of Agriculture, Livestock and Fisheries, Kenya, Price; https://fdw.fews.net/api/marketpricefacts.csv?country_code=KE&start_date=2019-10-01&end_date=2021-12-31&price_type=Wholesale"
2021-10-31,Mombasa,Beans (Rosecoco),9900.0,90_kg,Wholesale,"FEWS NET Kenya wholesale API; source_document=Ministry of Agriculture, Livestock and Fisheries, Kenya, Price; https://fdw.fews.net/api/marketpricefacts.csv?country_code=KE&start_date=2019-10-01&end_date=2021-12-31&price_type=Wholesale"
2021-10-31,Mombasa,Maize Grain (White),3100.0,90_kg,Wholesale,"FEWS NET Kenya wholesale API; source_document=Ministry of Agriculture, Livestock and Fisheries, Kenya, Price; https://fdw.fews.net/api/marketpricefacts.csv?country_code=KE&start_date=2019-10-01&end_date=2021-12-31&price_type=Wholesale"
2021-10-31,Mombasa,Sorghum (Red),6750.0,90_kg,Wholesale,"FEWS NET Kenya wholesale API; source_document=Ministry of Agriculture, Livestock and Fisheries, Kenya, Price; https://fdw.fews.net/api/marketpricefacts.csv?country_code=KE&start_date=2019-10-01&end_date=2021-12-31&price_type=Wholesale"
2021-10-31,Nairobi,Beans (Rosecoco),8604.0,90_kg,Wholesale,"FEWS NET Kenya wholesale API; source_document=Ministry of Agriculture, Livestock and Fisheries, Kenya, Price; https://fdw.fews.net/api/marketpricefacts.csv?country_code=KE&start_date=2019-10-01&end_date=2021-12-31&price_type=Wholesale"
2021-10-31,Nairobi,Potato (White),2506.25,110_kg,Wholesale,"FEWS NET Kenya wholesale API; source_document=Ministry of Agriculture, Livestock and Fisheries, Kenya, Price; https://fdw.fews.net/api/marketpricefacts.csv?country_code=KE&start_date=2019-10-01&end_date=2021-12-31&price_type=Wholesale"
2021-10-31,Nairobi,Sorghum (Red),4050.0,90_kg,Wholesale,"FEWS NET Kenya wholesale API; source_document=Ministry of Agriculture, Livestock and Fisheries, Kenya, Price; https://fdw.fews.net/api/marketpricefacts.csv?country_code=KE&start_date=2019-10-01&end_date=2021-12-31&price_type=Wholesale"
2021-11-30,Eldoret,Beans (Rosecoco),7650.0,90_kg,Wholesale,"FEWS NET Kenya wholesale API; source_document=Ministry of Agriculture, Livestock and Fisheries, Kenya, Price; https://fdw.fews.net/api/marketpricefacts.csv?country_code=KE&start_date=2019-10-01&end_date=2021-12-31&price_type=Wholesale"
2021-11-30,Eldoret,Potato (White),1625.0,110_kg,Wholesale,"FEWS NET Kenya wholesale API; source_document=Ministry of Agriculture, Livestock and Fisheries, Kenya, Price; https://fdw.fews.net/api/marketpricefacts.csv?country_code=KE&start_date=2019-10-01&end_date=2021-12-31&price_type=Wholesale"
2021-11-30,Eldoret,Sorghum (Red),4106.25,90_kg,Wholesale,"FEWS NET Kenya wholesale API; source_document=Ministry of Agriculture, Livestock and Fisheries, Kenya, Price; https://fdw.fews.net/api/marketpricefacts.csv?country_code=KE&start_date=2019-10-01&end_date=2021-12-31&price_type=Wholesale"
2021-11-30,Kisumu,Beans (Rosecoco),11463.0,90_kg,Wholesale,"FEWS NET Kenya wholesale API; source_document=Ministry of Agriculture, Livestock and Fisheries, Kenya, Price; https://fdw.fews.net/api/marketpricefacts.csv?country_code=KE&start_date=2019-10-01&end_date=2021-12-31&price_type=Wholesale"
2021-11-30,Kisumu,Potato (White),1800.0,110_kg,Wholesale,"FEWS NET Kenya wholesale API; source_document=Ministry of Agriculture, Livestock and Fisheries, Kenya, Price; https://fdw.fews.net/api/marketpricefacts.csv?country_code=KE&start_date=2019-10-01&end_date=2021-12-31&price_type=Wholesale"
2021-11-30,Kisumu,Sorghum (Red),3996.0,90_kg,Wholesale,"FEWS NET Kenya wholesale API; source_document=Ministry of Agriculture, Livestock and Fisheries, Kenya, Price; https://fdw.fews.net/api/marketpricefacts.csv?country_code=KE&start_date=2019-10-01&end_date=2021-12-31&price_type=Wholesale"
2021-11-30,Mombasa,Beans (Rosecoco),9900.0,90_kg,Wholesale,"FEWS NET Kenya wholesale API; source_document=Ministry of Agriculture, Livestock and Fisheries, Kenya, Price; https://fdw.fews.net/api/marketpricefacts.csv?country_code=KE&start_date=2019-10-01&end_date=2021-12-31&price_type=Wholesale"
2021-11-30,Mombasa,Maize Grain (White),3100.0,90_kg,Wholesale,"FEWS NET Kenya wholesale API; source_document=Ministry of Agriculture, Livestock and Fisheries, Kenya, Price; https://fdw.fews.net/api/marketpricefacts.csv?country_code=KE&start_date=2019-10-01&end_date=2021-12-31&price_type=Wholesale"
2021-11-30,Nairobi,Beans (Rosecoco),9048.0,90_kg,Wholesale,"FEWS NET Kenya wholesale API; source_document=Ministry of Agriculture, Livestock and Fisheries, Kenya, Price; https://fdw.fews.net/api/marketpricefacts.csv?country_code=KE&start_date=2019-10-01&end_date=2021-12-31&price_type=Wholesale"
2021-11-30,Nairobi,Sorghum (Red),3600.0,90_kg,Wholesale,"FEWS NET Kenya wholesale API; source_document=Ministry of Agriculture, Livestock and Fisheries, Kenya, Price; https://fdw.fews.net/api/marketpricefacts.csv?country_code=KE&start_date=2019-10-01&end_date=2021-12-31&price_type=Wholesale"
2021-12-31,Eldoret,Beans (Rosecoco),6552.0,90_kg,Wholesale,"FEWS NET Kenya wholesale API; source_document=Ministry of Agriculture, Livestock and Fisheries, Kenya, Price; https://fdw.fews.net/api/marketpricefacts.csv?country_code=KE&start_date=2019-10-01&end_date=2021-12-31&price_type=Wholesale"
2021-12-31,Eldoret,Potato (White),1926.0,110_kg,Wholesale,"FEWS NET Kenya wholesale API; source_document=Ministry of Agriculture, Livestock and Fisheries, Kenya, Price; https://fdw.fews.net/api/marketpricefacts.csv?country_code=KE&start_date=2019-10-01&end_date=2021-12-31&price_type=Wholesale"
2021-12-31,Eldoret,Sorghum (Red),3600.0,90_kg,Wholesale,"FEWS NET Kenya wholesale API; source_document=Ministry of Agriculture, Livestock and Fisheries, Kenya, Price; https://fdw.fews.net/api/marketpricefacts.csv?country_code=KE&start_date=2019-10-01&end_date=2021-12-31&price_type=Wholesale"
2021-12-31,Kisumu,Beans (Rosecoco),11146.5,90_kg,Wholesale,"FEWS NET Kenya wholesale API; source_document=Ministry of Agriculture, Livestock and Fisheries, Kenya, Price; https://fdw.fews.net/api/marketpricefacts.csv?country_code=KE&start_date=2019-10-01&end_date=2021-12-31&price_type=Wholesale"
2021-12-31,Kisumu,Potato (White),1975.0,110_kg,Wholesale,"FEWS NET Kenya wholesale API; source_document=Ministry of Agriculture, Livestock and Fisheries, Kenya, Price; https://fdw.fews.net/api/marketpricefacts.csv?country_code=KE&start_date=2019-10-01&end_date=2021-12-31&price_type=Wholesale"
2021-12-31,Kisumu,Sorghum (Red),3996.0,90_kg,Wholesale,"FEWS NET Kenya wholesale API; source_document=Ministry of Agriculture, Livestock and Fisheries, Kenya, Price; https://fdw.fews.net/api/marketpricefacts.csv?country_code=KE&start_date=2019-10-01&end_date=2021-12-31&price_type=Wholesale"
2021-12-31,Mombasa,Maize Grain (White),3600.0,90_kg,Wholesale,"FEWS NET Kenya wholesale API; source_document=Ministry of Agriculture, Livestock and Fisheries, Kenya, Price; https://fdw.fews.net/api/marketpricefacts.csv?country_code=KE&start_date=2019-10-01&end_date=2021-12-31&price_type=Wholesale"
2021-12-31,Mombasa,Sorghum (Red),4050.0,90_kg,Wholesale,"FEWS NET Kenya wholesale API; source_document=Ministry of Agriculture, Livestock and Fisheries, Kenya, Price; https://fdw.fews.net/api/marketpricefacts.csv?country_code=KE&start_date=2019-10-01&end_date=2021-12-31&price_type=Wholesale"
2021-12-31,Nairobi,Beans (Rosecoco),9000.0,90_kg,Wholesale,"FEWS NET Kenya wholesale API; source_document=Ministry of Agriculture, Livestock and Fisheries, Kenya, Price; https://fdw.fews.net/api/marketpricefacts.csv?country_code=KE&start_date=2019-10-01&end_date=2021-12-31&price_type=Wholesale"
2021-12-31,Nairobi,Potato (White),1978.33333333,110_kg,Wholesale,"FEWS NET Kenya wholesale API; source_document=Ministry of Agriculture, Livestock and Fisheries, Kenya, Price; https://fdw.fews.net/api/marketpricefacts.csv?country_code=KE&start_date=2019-10-01&end_date=2021-12-31&price_type=Wholesale"
2021-12-31,Nairobi,Sorghum (Red),5940.0,90_kg,Wholesale,"FEWS NET Kenya wholesale API; source_document=Ministry of Agriculture, Livestock and Fisheries, Kenya, Price; https://fdw.fews.net/api/marketpricefacts.csv?country_code=KE&start_date=2019-10-01&end_date=2021-12-31&price_type=Wholesale"
