date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice,date_month,rainfall_mm,GPR,diesel_price_kes,rainfall_lag3,rainfall_lag6,price_per_kg
2024-09-15,North Eastern,Mandera,Mandera,189,3.94,41.86,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,100.0,0.78,2024-09-01,3.866666666666666,130.35877990722656,171.6,,,100.0
2025-09-15,North Eastern,Mandera,Mandera,189,3.94,41.86,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,117.0,0.91,2025-09-01,3.87,125.86952209472656,171.47,,,117.0
2025-12-15,North Eastern,Mandera,Mandera,189,3.94,41.86,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,100.0,0.78,2025-12-01,6.963333333333334,132.48622131347656,171.47,,,100.0
2023-12-15,North Eastern,Mandera,Mandera town,3357,3.94,41.85,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,135.0,0.88,2023-12-01,12.123333333333331,142.2794647216797,201.47,,,135.0
2024-03-15,North Eastern,Mandera,Mandera town,3357,3.94,41.85,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,100.0,0.75,2024-03-01,10.613333333333332,133.21316528320312,190.38,,,100.0
2025-06-15,North Eastern,Mandera,Mandera town,3357,3.94,41.85,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,120.0,0.93,2025-06-01,10.056666666666668,222.58563232421875,162.91,,,120.0
2026-03-15,North Eastern,Mandera,Mandera town,3357,3.94,41.85,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,150.0,1.16,2026-03-01,3.08,330.17681884765625,166.54,12.123333333333331,,150.0
2023-12-15,Rift Valley,Samburu,Maralal,4533,1.1,36.7,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,60.0,0.39,2023-12-01,79.61142857142856,142.2794647216797,201.47,,,60.0
2024-06-15,Rift Valley,Samburu,Maralal,4533,1.1,36.7,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,74.0,0.57,2024-06-01,80.53142857142858,113.0927963256836,173.1,,,74.0
2024-09-15,Rift Valley,Samburu,Maralal,4533,1.1,36.7,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,50.0,0.39,2024-09-01,140.00214285714284,130.35877990722656,171.6,,,50.0
2026-03-15,Rift Valley,Samburu,Maralal,4533,1.1,36.7,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,60.0,0.46,2026-03-01,0.85,330.17681884765625,166.54,79.61142857142856,,60.0
2021-01-15,Rift Valley,Baringo,Marigat town (Baringo),3355,0.47,35.98,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,2430.0,22.09,2021-01-01,57.01571428571429,77.418701171875,96.4,,,27.0
2021-02-15,Rift Valley,Baringo,Marigat town (Baringo),3355,0.47,35.98,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,2430.0,22.22,2021-02-01,96.08357142857145,73.95680236816406,101.91,,,27.0
2021-03-15,Rift Valley,Baringo,Marigat town (Baringo),3355,0.47,35.98,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,2520.0,23.0,2021-03-01,42.51142857142857,78.61876678466797,107.66,,,28.0
2021-04-15,Rift Valley,Baringo,Marigat town (Baringo),3355,0.47,35.98,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,2655.0,24.82,2021-04-01,123.56571428571428,88.16622161865234,107.66,57.01571428571429,,29.5
2021-05-15,Rift Valley,Baringo,Marigat town (Baringo),3355,0.47,35.98,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,2430.0,22.68,2021-05-01,222.105,93.00713348388672,107.66,96.08357142857145,,27.0
2021-06-15,Rift Valley,Baringo,Marigat town (Baringo),3355,0.47,35.98,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,2592.0,24.08,2021-06-01,36.02571428571429,74.12712097167969,107.66,42.51142857142857,,28.8
2021-07-15,Rift Valley,Baringo,Marigat town (Baringo),3355,0.47,35.98,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,2700.0,24.98,2021-07-01,188.22357142857143,58.42076873779297,107.66,123.56571428571428,57.01571428571429,30.0
2021-09-15,Rift Valley,Baringo,Marigat town (Baringo),3355,0.47,35.98,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,2700.0,24.57,2021-09-01,209.06285714285715,80.69696807861328,115.6,222.105,96.08357142857145,30.0
2021-10-15,Rift Valley,Baringo,Marigat town (Baringo),3355,0.47,35.98,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,2700.0,24.37,2021-10-01,153.62642857142856,79.02923583984375,110.6,36.02571428571429,42.51142857142857,30.0
2021-11-15,Rift Valley,Baringo,Marigat town (Baringo),3355,0.47,35.98,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,2700.0,24.14,2021-11-01,47.18928571428571,86.56914520263672,110.6,188.22357142857143,123.56571428571428,30.0
2021-12-15,Rift Valley,Baringo,Marigat town (Baringo),3355,0.47,35.98,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,2700.0,23.94,2021-12-01,54.550714285714285,105.34542083740234,129.72,209.06285714285715,222.105,30.0
2022-01-15,Rift Valley,Baringo,Marigat town (Baringo),3355,0.47,35.98,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,3000.0,26.47,2022-01-01,74.71142857142857,138.67498779296875,129.72,153.62642857142856,36.02571428571429,33.333333333333336
2022-02-15,Rift Valley,Baringo,Marigat town (Baringo),3355,0.47,35.98,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,3150.0,27.74,2022-02-01,54.51928571428572,216.1590118408203,129.72,47.18928571428571,188.22357142857143,35.0
2022-03-15,Rift Valley,Baringo,Marigat town (Baringo),3355,0.47,35.98,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,3150.0,27.6,2022-03-01,40.970000000000006,318.9549255371094,144.62,54.550714285714285,209.06285714285715,35.0
2022-06-15,Rift Valley,Baringo,Marigat town (Baringo),3355,0.47,35.98,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,4737.0,40.42,2022-06-01,90.21428571428572,130.7073211669922,140.0,74.71142857142857,153.62642857142856,52.63333333333333
2022-07-15,Rift Valley,Baringo,Marigat town (Baringo),3355,0.47,35.98,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,5850.0,49.51,2022-07-01,158.1142857142857,117.17676544189452,140.0,54.51928571428572,47.18928571428571,65.0
2022-08-15,Rift Valley,Baringo,Marigat town (Baringo),3355,0.47,35.98,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,6075.0,50.92,2022-08-01,246.0635714285714,132.86322021484375,140.0,40.970000000000006,54.550714285714285,67.5
2022-09-15,Rift Valley,Baringo,Marigat town (Baringo),3355,0.47,35.98,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,5413.5,45.0,2022-09-01,144.29,131.98587036132812,165.0,90.21428571428572,74.71142857142857,60.15
2022-10-15,Rift Valley,Baringo,Marigat town (Baringo),3355,0.47,35.98,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,6225.0,51.48,2022-10-01,51.85071428571428,143.16241455078125,163.0,158.1142857142857,54.51928571428572,69.16666666666667
2022-11-15,Rift Valley,Baringo,Marigat town (Baringo),3355,0.47,35.98,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,6255.0,51.31,2022-11-01,89.41,116.7162857055664,162.0,246.0635714285714,40.970000000000006,69.5
2022-12-15,Rift Valley,Baringo,Marigat town (Baringo),3355,0.47,35.98,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,5850.0,47.6,2022-12-01,68.51214285714285,111.19593811035156,162.0,144.29,90.21428571428572,65.0
2023-01-15,Rift Valley,Baringo,Marigat town (Baringo),3355,0.47,35.98,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,5850.0,47.26,2023-01-01,6.691428571428572,104.2670440673828,162.0,51.85071428571428,158.1142857142857,65.0
2023-02-15,Rift Valley,Baringo,Marigat town (Baringo),3355,0.47,35.98,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,5962.5,47.55,2023-02-01,6.619999999999999,120.99437713623048,162.0,89.41,246.0635714285714,66.25
2023-03-15,Rift Valley,Baringo,Marigat town (Baringo),3355,0.47,35.98,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,6300.0,48.57,2023-03-01,189.0228571428572,105.37997436523438,162.0,68.51214285714285,144.29,70.0
2023-04-15,Rift Valley,Baringo,Marigat town (Baringo),3355,0.47,35.98,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,6300.0,46.83,2023-04-01,253.7864285714286,106.80965423583984,162.0,6.691428571428572,51.85071428571428,70.0
2023-05-15,Rift Valley,Baringo,Marigat town (Baringo),3355,0.47,35.98,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,6300.0,45.99,2023-05-01,91.12642857142858,108.46768188476562,168.4,6.619999999999999,89.41,70.0
2023-06-15,Rift Valley,Baringo,Marigat town (Baringo),3355,0.47,35.98,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,6356.0,45.46,2023-06-01,100.30571428571427,110.52894592285156,167.28,189.0228571428572,68.51214285714285,70.62222222222222
2023-07-15,Rift Valley,Baringo,Marigat town (Baringo),3355,0.47,35.98,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,6188.0,43.77,2023-07-01,89.86357142857142,107.44878387451172,179.67,253.7864285714286,6.691428571428572,68.75555555555556
2023-12-15,Eastern,Marsabit,Marsabit,190,2.33,37.98,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,70.0,0.46,2023-12-01,54.1325,142.2794647216797,201.47,,,70.0
2024-03-15,Eastern,Marsabit,Marsabit,190,2.33,37.98,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,57.0,0.43,2024-03-01,29.1875,133.21316528320312,190.38,,,57.0
2024-06-15,Eastern,Marsabit,Marsabit,190,2.33,37.98,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,50.0,0.39,2024-06-01,8.3925,113.0927963256836,173.1,,,50.0
2024-09-15,Eastern,Marsabit,Marsabit,190,2.33,37.98,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,87.0,0.68,2024-09-01,30.2775,130.35877990722656,171.6,54.1325,,87.0
2025-12-15,Coast,Tana River,Masalani,10366,-1.7,40.17,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,95.0,0.74,2025-12-01,49.85166666666667,132.48622131347656,171.47,,,95.0
2026-03-15,Coast,Tana River,Masalani,10366,-1.7,40.17,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,99.0,0.77,2026-03-01,1.06,330.17681884765625,166.54,,,99.0
2024-09-15,Rift Valley,Samburu,Masikita,10430,1.61,36.95,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,50.0,0.39,2024-09-01,140.00214285714284,130.35877990722656,171.6,,,50.0
2026-03-15,Coast,Kilifi,Matanomanne,10392,-3.4,39.78,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,68.0,0.53,2026-03-01,1.06,330.17681884765625,166.54,,,68.0
2023-12-15,Eastern,Marsabit,Merille Town,6220,1.42,37.72,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,81.0,0.53,2023-12-01,54.1325,142.2794647216797,201.47,,,81.0
2024-03-15,Eastern,Marsabit,Merille Town,6220,1.42,37.72,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,79.0,0.59,2024-03-01,29.1875,133.21316528320312,190.38,,,79.0
2024-06-15,Eastern,Marsabit,Merille Town,6220,1.42,37.72,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,72.0,0.56,2024-06-01,8.3925,113.0927963256836,173.1,,,72.0
2023-12-15,Eastern,Isiolo,Merti CENTER,10378,1.07,38.67,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,90.0,0.59,2023-12-01,54.1325,142.2794647216797,201.47,,,90.0
2024-09-15,Eastern,Isiolo,Merti CENTER,10378,1.07,38.67,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,80.0,0.62,2024-09-01,30.2775,130.35877990722656,171.6,,,80.0
2025-06-15,Eastern,Isiolo,Merti CENTER,10378,1.07,38.67,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,116.0,0.9,2025-06-01,16.44125,222.58563232421875,162.91,,,116.0
2025-12-15,Eastern,Isiolo,Merti CENTER,10378,1.07,38.67,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,85.0,0.66,2025-12-01,66.34875,132.48622131347656,171.47,54.1325,,85.0
2026-03-15,Eastern,Isiolo,Merti CENTER,10378,1.07,38.67,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,100.0,0.77,2026-03-01,2.23,330.17681884765625,166.54,30.2775,,100.0
2024-09-15,Coast,Tana River,Minjila,10449,-2.32,40.11,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,80.0,0.62,2024-09-01,25.078333333333333,130.35877990722656,171.6,,,80.0
2025-03-15,Coast,Tana River,Minjila,10449,-2.32,40.11,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,95.0,0.74,2025-03-01,66.12166666666667,175.901123046875,167.06,,,95.0
2023-12-15,Eastern,Isiolo,Modogashe,10371,0.73,39.17,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,127.0,0.83,2023-12-01,54.1325,142.2794647216797,201.47,,,127.0
2024-03-15,Eastern,Isiolo,Modogashe,10371,0.73,39.17,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,90.0,0.67,2024-03-01,29.1875,133.21316528320312,190.38,,,90.0
2024-06-15,Eastern,Isiolo,Modogashe,10371,0.73,39.17,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,98.0,0.76,2024-06-01,8.3925,113.0927963256836,173.1,,,98.0
2024-09-15,Eastern,Isiolo,Modogashe,10371,0.73,39.17,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,103.0,0.8,2024-09-01,30.2775,130.35877990722656,171.6,54.1325,,103.0
2025-12-15,Eastern,Isiolo,Modogashe,10371,0.73,39.17,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,77.0,0.6,2025-12-01,66.34875,132.48622131347656,171.47,29.1875,,77.0
2024-03-15,Rift Valley,Turkana,Mogadishu (Kakuma),3245,3.72,34.85,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,79.0,0.59,2024-03-01,58.457142857142856,133.21316528320312,190.38,,,79.0
2024-06-15,Rift Valley,Turkana,Mogadishu (Kakuma),3245,3.72,34.85,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,66.0,0.51,2024-06-01,80.53142857142858,113.0927963256836,173.1,,,66.0
2024-09-15,Rift Valley,Turkana,Mogadishu (Kakuma),3245,3.72,34.85,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,53.0,0.41,2024-09-01,140.00214285714284,130.35877990722656,171.6,,,53.0
2025-03-15,Rift Valley,Turkana,Mogadishu (Kakuma),3245,3.72,34.85,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,74.0,0.57,2025-03-01,168.72571428571428,175.901123046875,167.06,58.457142857142856,,74.0
2025-06-15,Rift Valley,Turkana,Mogadishu (Kakuma),3245,3.72,34.85,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,70.0,0.54,2025-06-01,103.10714285714286,222.58563232421875,162.91,80.53142857142858,,70.0
2024-03-15,Rift Valley,Turkana,Morulem,10495,1.98,36.13,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,93.0,0.69,2024-03-01,58.457142857142856,133.21316528320312,190.38,,,93.0
2024-06-15,Rift Valley,Turkana,Morulem,10495,1.98,36.13,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,100.0,0.78,2024-06-01,80.53142857142858,113.0927963256836,173.1,,,100.0
2024-09-15,Eastern,Moyale,Moyale town,3269,3.51,39.05,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,70.0,0.54,2024-09-01,30.2775,130.35877990722656,171.6,,,70.0
2025-12-15,Eastern,Moyale,Moyale town,3269,3.51,39.05,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,77.0,0.6,2025-12-01,66.34875,132.48622131347656,171.47,,,77.0
2026-03-15,Eastern,Moyale,Moyale town,3269,3.51,39.05,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,63.0,0.49,2026-03-01,2.23,330.17681884765625,166.54,,,63.0
2024-03-15,Coast,Taita Taveta,Mtito Andei,10508,-2.69,38.16,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,53.0,0.4,2024-03-01,56.07666666666666,133.21316528320312,190.38,,,53.0
2024-09-15,Rift Valley,Samburu,Nachola,10431,1.8,36.7,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,52.0,0.4,2024-09-01,140.00214285714284,130.35877990722656,171.6,,,52.0
2023-12-15,Rift Valley,Turkana,Naduat,10496,3.51,35.19,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,90.0,0.59,2023-12-01,79.61142857142856,142.2794647216797,201.47,,,90.0
2024-03-15,Rift Valley,Turkana,Naduat,10496,3.51,35.19,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,102.0,0.76,2024-03-01,58.457142857142856,133.21316528320312,190.38,,,102.0
2024-06-15,Rift Valley,Turkana,Naduat,10496,3.51,35.19,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,93.0,0.72,2024-06-01,80.53142857142858,113.0927963256836,173.1,,,93.0
2024-09-15,Rift Valley,Turkana,Naduat,10496,3.51,35.19,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,90.0,0.7,2024-09-01,140.00214285714284,130.35877990722656,171.6,79.61142857142856,,90.0
2023-12-15,Rift Valley,Turkana,Nakinomet,10497,4.58,35.4,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,129.0,0.84,2023-12-01,79.61142857142856,142.2794647216797,201.47,,,129.0
2024-03-15,Rift Valley,Turkana,Nakinomet,10497,4.58,35.4,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,100.0,0.75,2024-03-01,58.457142857142856,133.21316528320312,190.38,,,100.0
2024-06-15,Rift Valley,Turkana,Nakinomet,10497,4.58,35.4,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,105.0,0.82,2024-06-01,80.53142857142858,113.0927963256836,173.1,,,105.0
2024-09-15,Rift Valley,Turkana,Nakinomet,10497,4.58,35.4,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,105.0,0.82,2024-09-01,140.00214285714284,130.35877990722656,171.6,79.61142857142856,,105.0
2023-12-15,Rift Valley,Turkana,Nakukulas,6896,2.2,35.81,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,112.0,0.73,2023-12-01,79.61142857142856,142.2794647216797,201.47,,,112.0
2024-03-15,Rift Valley,Turkana,Nakukulas,6896,2.2,35.81,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,94.0,0.7,2024-03-01,58.457142857142856,133.21316528320312,190.38,,,94.0
2024-09-15,Rift Valley,Turkana,Nakukulas,6896,2.2,35.81,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,76.0,0.59,2024-09-01,140.00214285714284,130.35877990722656,171.6,,,76.0
2023-12-15,Rift Valley,Turkana,Namoruputh,10453,2.84,35.04,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,143.0,0.93,2023-12-01,79.61142857142856,142.2794647216797,201.47,,,143.0
2024-03-15,Rift Valley,Turkana,Namoruputh,10453,2.84,35.04,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,100.0,0.75,2024-03-01,58.457142857142856,133.21316528320312,190.38,,,100.0
2024-06-15,Rift Valley,Turkana,Namoruputh,10453,2.84,35.04,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,96.0,0.75,2024-06-01,80.53142857142858,113.0927963256836,173.1,,,96.0
2024-09-15,Rift Valley,Turkana,Namoruputh,10453,2.84,35.04,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,100.0,0.78,2024-09-01,140.00214285714284,130.35877990722656,171.6,79.61142857142856,,100.0
2024-03-15,North Eastern,Garissa,Nanigi,10361,-0.85,39.87,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,115.0,0.86,2024-03-01,10.613333333333332,133.21316528320312,190.38,,,115.0
2024-06-15,North Eastern,Garissa,Nanigi,10361,-0.85,39.87,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,70.0,0.54,2024-06-01,4.093333333333334,113.0927963256836,173.1,,,70.0
2026-03-15,North Eastern,Garissa,Nanigi,10361,-0.85,39.87,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,98.0,0.76,2026-03-01,3.08,330.17681884765625,166.54,,,98.0
2023-12-15,Rift Valley,Turkana,Napak,10498,4.56,35.39,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,131.0,0.85,2023-12-01,79.61142857142856,142.2794647216797,201.47,,,131.0
2024-03-15,Rift Valley,Turkana,Napak,10498,4.56,35.39,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,110.0,0.82,2024-03-01,58.457142857142856,133.21316528320312,190.38,,,110.0
2024-06-15,Rift Valley,Turkana,Napak,10498,4.56,35.39,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,97.0,0.75,2024-06-01,80.53142857142858,113.0927963256836,173.1,,,97.0
2024-09-15,Rift Valley,Turkana,Napak,10498,4.56,35.39,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,107.0,0.83,2024-09-01,140.00214285714284,130.35877990722656,171.6,79.61142857142856,,107.0
2023-12-15,Eastern,Meru North,Ngaremara,10379,0.5,37.64,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,70.0,0.46,2023-12-01,54.1325,142.2794647216797,201.47,,,70.0
2024-03-15,Eastern,Meru North,Ngaremara,10379,0.5,37.64,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,63.0,0.47,2024-03-01,29.1875,133.21316528320312,190.38,,,63.0
2024-06-15,Eastern,Meru North,Ngaremara,10379,0.5,37.64,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,80.0,0.62,2024-06-01,8.3925,113.0927963256836,173.1,,,80.0
2024-09-15,Eastern,Meru North,Ngaremara,10379,0.5,37.64,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,50.0,0.39,2024-09-01,30.2775,130.35877990722656,171.6,54.1325,,50.0
2026-03-15,Eastern,Meru North,Ngaremara,10379,0.5,37.64,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,60.0,0.46,2026-03-01,2.23,330.17681884765625,166.54,29.1875,,60.0
2023-12-15,Rift Valley,Samburu,Ngilai,10417,1.15,37.26,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,100.0,0.65,2023-12-01,79.61142857142856,142.2794647216797,201.47,,,100.0
2024-03-15,Rift Valley,Samburu,Ngilai,10417,1.15,37.26,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,75.0,0.56,2024-03-01,58.457142857142856,133.21316528320312,190.38,,,75.0
2024-06-15,Rift Valley,Samburu,Ngilai,10417,1.15,37.26,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,80.0,0.62,2024-06-01,80.53142857142858,113.0927963256836,173.1,,,80.0
2023-12-15,Rift Valley,Baringo,Nginyang,10506,0.95,36.02,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,80.0,0.52,2023-12-01,79.61142857142856,142.2794647216797,201.47,,,80.0
2024-03-15,Rift Valley,Baringo,Nginyang,10506,0.95,36.02,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,80.0,0.6,2024-03-01,58.457142857142856,133.21316528320312,190.38,,,80.0
2023-12-15,Rift Valley,Samburu,Ngurunit,10402,1.74,37.31,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,97.0,0.63,2023-12-01,79.61142857142856,142.2794647216797,201.47,,,97.0
2024-03-15,Rift Valley,Samburu,Ngurunit,10402,1.74,37.31,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,97.0,0.72,2024-03-01,58.457142857142856,133.21316528320312,190.38,,,97.0
2024-06-15,Rift Valley,Samburu,Ngurunit,10402,1.74,37.31,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,80.0,0.62,2024-06-01,80.53142857142858,113.0927963256836,173.1,,,80.0
2024-09-15,Rift Valley,Samburu,Ngurunit,10402,1.74,37.31,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,103.0,0.8,2024-09-01,140.00214285714284,130.35877990722656,171.6,79.61142857142856,,103.0
2024-09-15,Eastern,Marsabit,North Horr,6222,3.32,37.07,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,50.0,0.39,2024-09-01,30.2775,130.35877990722656,171.6,,,50.0
2025-03-15,Eastern,Marsabit,North Horr,6222,3.32,37.07,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,60.0,0.46,2025-03-01,92.7075,175.901123046875,167.06,,,60.0
2023-12-15,Eastern,Isiolo,Oldonyiro,10380,0.62,36.99,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,75.0,0.49,2023-12-01,54.1325,142.2794647216797,201.47,,,75.0
2024-03-15,Eastern,Isiolo,Oldonyiro,10380,0.62,36.99,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,67.0,0.5,2024-03-01,29.1875,133.21316528320312,190.38,,,67.0
2024-06-15,Eastern,Isiolo,Oldonyiro,10380,0.62,36.99,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,50.0,0.39,2024-06-01,8.3925,113.0927963256836,173.1,,,50.0
2024-09-15,Eastern,Isiolo,Oldonyiro,10380,0.62,36.99,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,50.0,0.39,2024-09-01,30.2775,130.35877990722656,171.6,54.1325,,50.0
2026-03-15,Eastern,Isiolo,Oldonyiro,10380,0.62,36.99,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,68.0,0.53,2026-03-01,2.23,330.17681884765625,166.54,29.1875,,68.0
2023-12-15,Rift Valley,Samburu,Porro,10435,1.22,36.6,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,55.0,0.36,2023-12-01,79.61142857142856,142.2794647216797,201.47,,,55.0
2024-06-15,Rift Valley,Samburu,Porro,10435,1.22,36.6,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,58.0,0.45,2024-06-01,80.53142857142858,113.0927963256836,173.1,,,58.0
2023-12-15,North Eastern,Mandera,Rhamu,3266,3.93,41.22,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,152.0,0.99,2023-12-01,12.123333333333331,142.2794647216797,201.47,,,152.0
