date,market,commodity,price_per_kg,pricetype,unit,source,admin1,latitude,longitude,category,rainfall_mm,rainfall_lag3,rainfall_lag6,date_month,GPR,diesel_price_kes,rainfall_mm_market,rainfall_lag3_market,rainfall_lag6_market
2006-11-15,Mombasa,Maize (white),12.755555555555556,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,169.705,27.48333333333333,92.375,2006-11-01,88.77892303466797,69.25,156.3,33.79,119.97
2006-12-15,Mombasa,Maize (white),12.47911111111111,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,143.81833333333333,45.825,60.99333333333334,2006-12-01,90.60655975341795,66.76,159.34,61.8,88.5
2007-01-15,Mombasa,Maize (white),11.79888888888889,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,36.306666666666665,131.445,35.041666666666664,2007-01-01,97.9200439453125,66.86,16.12,130.51,31.31
2007-02-15,Mombasa,Maize (white),11.805555555555555,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,12.954999999999998,169.705,27.48333333333333,2007-02-01,96.16935729980467,65.86,7.84,156.3,33.79
2007-03-15,Mombasa,Maize (white),11.504666666666669,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,49.120000000000005,143.81833333333333,45.825,2007-03-01,87.33650207519531,66.36,65.72,159.34,61.8
2007-04-15,Mombasa,Maize (white),11.637444444444442,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,67.93333333333332,36.306666666666665,131.445,2007-04-01,76.6133804321289,68.22,68.1,16.12,130.51
2007-05-15,Mombasa,Maize (white),11.98411111111111,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,204.28666666666663,12.954999999999998,169.705,2007-05-01,92.5995864868164,69.58,318.99,7.84,156.3
2007-06-15,Mombasa,Maize (white),13.333333333333334,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,42.125,49.120000000000005,143.81833333333333,2007-06-01,97.9723129272461,69.95,90.3,65.72,159.34
2007-07-15,Mombasa,Maize (white),13.154555555555556,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,25.916666666666668,67.93333333333332,36.306666666666665,2007-07-01,112.34625244140624,70.52,31.93,68.1,16.12
2007-08-15,Mombasa,Maize (white),13.357444444444443,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,49.29166666666666,204.28666666666663,12.954999999999998,2007-08-01,83.17320251464844,70.36,75.95,318.99,7.84
2007-09-15,Mombasa,Maize (white),13.666666666666666,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,54.14833333333333,42.125,49.120000000000005,2007-09-01,94.4888687133789,71.33,64.5,90.3,65.72
2007-10-15,Mombasa,Maize (white),13.48488888888889,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,48.88333333333333,25.916666666666668,67.93333333333332,2007-10-01,101.47301483154295,73.18,66.96,31.93,68.1
2007-11-15,Mombasa,Maize (white),14.11111111111111,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,80.02166666666666,49.29166666666666,204.28666666666663,2007-11-01,89.79544830322266,75.07,63.9,75.95,318.99
2007-12-15,Mombasa,Maize (white),14.160444444444446,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,65.64999999999999,54.14833333333333,42.125,2007-12-01,94.96749114990234,75.36,82.15,64.5,90.3
2008-01-15,Mombasa,Maize (white),15.906444444444444,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,36.14,48.88333333333333,25.916666666666668,2008-01-01,81.49982452392578,78.4,21.08,66.96,31.93
2008-02-15,Mombasa,Maize (white),15.833333333333334,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,12.564999999999998,80.02166666666666,49.29166666666666,2008-02-01,80.75146484375,80.31,6.09,63.9,75.95
2008-03-15,Mombasa,Maize (white),16.25,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,84.25833333333334,65.64999999999999,54.14833333333333,2008-03-01,77.63613891601562,82.79,104.16,82.15,64.5
2008-04-15,Mombasa,Maize (white),18.05555555555556,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,75.47833333333334,36.14,48.88333333333333,2008-04-01,71.9048080444336,85.62,189.9,21.08,66.96
2008-05-15,Mombasa,Maize (white),21.24866666666667,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,106.04333333333334,12.564999999999998,80.02166666666666,2008-05-01,72.57379913330078,87.91,150.66,6.09,63.9
2008-06-15,Mombasa,Maize (white),21.21433333333333,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,40.49666666666667,84.25833333333334,65.64999999999999,2008-06-01,87.54842376708984,95.7,95.4,104.16,82.15
2008-07-15,Mombasa,Maize (white),23.17455555555556,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,27.63,75.47833333333334,36.14,2008-07-01,89.73957061767578,100.21,44.64,189.9,21.08
2008-08-15,Mombasa,Maize (white),23.61111111111111,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,33.22666666666667,106.04333333333334,12.564999999999998,2008-08-01,88.55410766601562,103.1,33.17,150.66,6.09
2008-09-15,Mombasa,Maize (white),23.59022222222222,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,23.72833333333333,40.49666666666667,84.25833333333334,2008-09-01,88.54255676269531,101.48,15.3,95.4,104.16
2008-10-15,Mombasa,Maize (white),25.62966666666667,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,35.585,27.63,75.47833333333334,2008-10-01,64.15979766845703,97.73,21.7,44.64,189.9
2008-11-15,Mombasa,Maize (white),27.58333333333333,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,97.61,33.22666666666667,106.04333333333334,2008-11-01,79.08097076416016,86.94,85.2,33.17,150.66
2008-12-15,Mombasa,Maize (white),26.569444444444443,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,26.91333333333333,23.72833333333333,40.49666666666667,2008-12-01,92.3664321899414,72.19,22.01,15.3,95.4
2009-01-15,Mombasa,Maize (white),23.319444444444443,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,18.5,35.585,27.63,2009-01-01,85.36947631835938,75.57,9.92,21.7,44.64
2009-02-15,Mombasa,Maize (white),30.0,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,25.820000000000004,97.61,33.22666666666667,2009-02-01,67.45267486572266,73.94,14.56,85.2,33.17
2009-03-15,Mombasa,Maize (white),27.97688888888889,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,32.025,26.91333333333333,23.72833333333333,2009-03-01,72.64462280273438,72.59,34.41,22.01,15.3
2009-04-15,Mombasa,Maize (white),26.72222222222222,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,60.51666666666666,18.5,35.585,2009-04-01,85.6884994506836,70.11,86.7,9.92,21.7
2009-05-15,Mombasa,Maize (white),27.5,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,61.06,25.820000000000004,97.61,2009-05-01,89.68086242675781,66.11,66.03,14.56,85.2
2009-06-15,Mombasa,Maize (white),27.05555555555556,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,56.9,32.025,26.91333333333333,2009-06-01,81.10958862304688,67.26,73.5,34.41,22.01
2009-07-15,Mombasa,Maize (white),25.266666666666666,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,35.175,60.51666666666666,18.5,2009-07-01,83.43962097167969,72.19,30.38,86.7,9.92
2009-08-15,Mombasa,Maize (white),24.882,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,25.85833333333333,61.06,25.820000000000004,2009-08-01,73.37187957763672,72.52,16.12,66.03,14.56
2009-09-15,Mombasa,Maize (white),23.166666666666668,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,17.765,56.9,32.025,2009-09-01,92.8399887084961,72.13,5.1,73.5,34.41
2009-10-15,Mombasa,Maize (white),25.36111111111111,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,112.30666666666669,35.175,60.51666666666666,2009-10-01,90.57640075683594,74.09,188.79,30.38,86.7
2009-11-15,Mombasa,Maize (white),25.80555555555556,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,51.05166666666667,25.85833333333333,61.06,2009-11-01,82.10176086425781,76.01,34.2,16.12,66.03
2009-12-15,Mombasa,Maize (white),25.55555555555556,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,77.04833333333333,17.765,56.9,2009-12-01,92.94691467285156,76.08,106.02,5.1,73.5
2010-01-15,Mombasa,Maize (white),25.62966666666667,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,20.856666666666666,112.30666666666669,35.175,2010-01-01,91.58102416992188,76.8,21.7,188.79,30.38
2010-02-15,Mombasa,Maize (white),23.5,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,33.74,51.05166666666667,25.85833333333333,2010-02-01,80.72535705566406,76.9,17.64,34.2,16.12
2010-03-15,Mombasa,Maize (white),21.33333333333333,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,85.67333333333333,77.04833333333333,17.765,2010-03-01,74.116943359375,76.9,62.93,106.02,5.1
2010-04-15,Mombasa,Maize (white),20.23333333333333,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,124.27333333333333,20.856666666666666,112.30666666666669,2010-04-01,88.76158142089844,79.9,187.8,21.7,188.79
2010-05-15,Mombasa,Maize (white),18.55555555555556,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,102.73333333333332,33.74,51.05166666666667,2010-05-01,88.95870971679688,82.9,284.27,17.64,34.2
2010-06-15,Mombasa,Maize (white),16.955555555555556,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,65.8,85.67333333333333,77.04833333333333,2010-06-01,96.45369720458984,82.9,75.6,62.93,106.02
2010-07-15,Mombasa,Maize (white),16.333333333333332,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,41.74166666666667,124.27333333333333,20.856666666666666,2010-07-01,79.38137817382812,82.9,51.15,187.8,21.7
2010-08-15,Mombasa,Maize (white),15.77777777777778,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,30.465,102.73333333333332,33.74,2010-08-01,80.99386596679688,82.9,11.16,284.27,17.64
2010-09-15,Mombasa,Maize (white),14.22222222222222,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,24.14,65.8,85.67333333333333,2010-09-01,71.16854858398438,86.9,22.2,75.6,62.93
2010-10-15,Mombasa,Maize (white),13.38888888888889,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,22.645,41.74166666666667,124.27333333333333,2010-10-01,65.99193572998047,86.9,12.09,51.15,187.8
2010-11-15,Mombasa,Maize (white),16.77777777777778,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,74.48333333333333,30.465,102.73333333333332,2010-11-01,94.70516967773438,90.23,81.9,11.16,284.27
2010-12-15,Mombasa,Maize (white),17.77777777777778,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,48.15166666666666,24.14,65.8,2010-12-01,97.20389556884766,87.41,40.3,22.2,75.6
2011-01-15,Mombasa,Maize (white),19.0,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,13.761666666666663,22.645,41.74166666666667,2011-01-01,79.42161560058594,88.71,18.6,12.09,51.15
2011-02-15,Mombasa,Maize (white),23.744444444444444,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,24.855,74.48333333333333,30.465,2011-02-01,90.01448822021484,91.72,44.24,81.9,11.16
2011-03-15,Mombasa,Maize (white),25.0,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,45.375,48.15166666666666,24.14,2011-03-01,136.8883056640625,94.53,41.85,40.3,22.2
2011-04-15,Mombasa,Maize (white),28.81111111111111,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,69.22500000000001,13.761666666666663,22.645,2011-04-01,91.01776885986328,107.52,70.5,18.6,12.09
2011-05-15,Mombasa,Maize (white),35.63333333333333,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,60.60666666666666,24.855,74.48333333333333,2011-05-01,105.34491729736328,108.02,149.11,44.24,81.9
2011-06-15,Mombasa,Maize (white),42.22222222222222,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,24.84,45.375,48.15166666666666,2011-06-01,84.391845703125,106.3,41.7,41.85,40.3
2011-07-15,Mombasa,Maize (white),44.77777777777778,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,26.87,69.22500000000001,13.761666666666663,2011-07-01,78.92475891113281,106.12,27.28,70.5,18.6
2011-08-15,Mombasa,Maize (white),35.638888888888886,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,23.38,60.60666666666666,24.855,2011-08-01,86.95156860351562,108.97,18.91,149.11,44.24
2011-09-15,Mombasa,Maize (white),33.111111111111114,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,32.825,24.84,45.375,2011-09-01,83.35044860839844,108.17,54.9,41.7,41.85
2011-10-15,Mombasa,Maize (white),33.5,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,130.16333333333333,26.87,69.22500000000001,2011-10-01,76.33993530273438,110.94,180.11,27.28,70.5
2011-11-15,Mombasa,Maize (white),36.48888888888889,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,120.59333333333336,23.38,60.60666666666666,2011-11-01,83.15767669677734,114.3,178.2,18.91,149.11
2011-12-15,Mombasa,Maize (white),35.55555555555556,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,77.845,32.825,24.84,2011-12-01,85.34132385253906,110.98,59.21,54.9,41.7
2012-01-15,Mombasa,Maize (white),33.55555555555556,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,5.233333333333333,130.16333333333333,26.87,2012-01-01,79.63497161865234,107.9,3.1,180.11,27.28
2012-02-15,Mombasa,Maize (white),31.444444444444443,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,15.565,120.59333333333336,23.38,2012-02-01,92.4458236694336,105.29,6.38,178.2,18.91
2012-03-15,Mombasa,Maize (white),29.61111111111111,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,23.69,77.845,32.825,2012-03-01,88.75997924804688,105.12,15.19,59.21,54.9
2012-04-15,Mombasa,Maize (white),32.05555555555556,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,49.44833333333333,5.233333333333333,130.16333333333333,2012-04-01,96.01668548583984,108.8,124.8,3.1,180.11
2012-05-15,Mombasa,Maize (white),38.888888888888886,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,103.50666666666666,15.565,120.59333333333336,2012-05-01,78.17115783691406,108.44,126.17,6.38,178.2
2012-06-15,Mombasa,Maize (white),37.5,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,28.353333333333328,23.69,77.845,2012-06-01,77.82243347167969,105.51,50.1,15.19,59.21
2012-07-15,Mombasa,Maize (white),36.7,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,20.02833333333333,49.44833333333333,5.233333333333333,2012-07-01,82.80802154541016,97.5,12.4,124.8,3.1
2012-08-15,Mombasa,Maize (white),35.18888888888889,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,35.52,103.50666666666666,15.565,2012-08-01,74.87835693359375,97.09,48.67,126.17,6.38
2012-10-15,Mombasa,Maize (white),32.666666666666664,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,54.61833333333333,28.353333333333328,23.69,2012-10-01,81.66366577148438,106.11,59.21,12.4,124.8
2012-11-15,Mombasa,Maize (white),34.388888888888886,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,75.51333333333334,20.02833333333333,49.44833333333333,2012-11-01,81.38964080810547,105.85,195.3,48.67,126.17
2012-12-15,Mombasa,Maize (white),34.44444444444444,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,109.11833333333334,35.52,103.50666666666666,2012-12-01,74.83155822753906,105.79,83.39,14.7,50.1
2013-01-15,Mombasa,Maize (white),17.166666666666668,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,25.383333333333336,54.61833333333333,28.353333333333328,2013-01-01,90.6574935913086,103.99,22.01,59.21,12.4
2013-02-15,Mombasa,Maize (white),25.877777777777776,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,6.496666666666667,75.51333333333334,20.02833333333333,2013-02-01,81.59033203125,106.2,1.12,195.3,48.67
2013-03-15,Mombasa,Maize (white),31.177777777777777,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,80.97000000000001,109.11833333333334,35.52,2013-03-01,75.89672088623047,107.37,119.04,83.39,14.7
2013-04-15,Mombasa,Maize (white),31.666666666666668,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,97.30666666666669,25.383333333333336,54.61833333333333,2013-04-01,95.10787200927734,106.44,137.4,22.01,59.21
2013-05-15,Mombasa,Maize (white),31.666666666666668,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,132.17833333333334,6.496666666666667,75.51333333333334,2013-05-01,83.71731567382812,101.06,260.09,1.12,195.3
2013-06-15,Mombasa,Maize (white),31.5,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,28.523333333333337,80.97000000000001,109.11833333333334,2013-06-01,82.97300720214844,99.16,28.8,119.04,83.39
2013-07-15,Mombasa,Maize (white),31.42222222222222,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,29.23166666666667,97.30666666666669,25.383333333333336,2013-07-01,73.97581481933594,102.86,35.96,137.4,22.01
2013-08-15,Mombasa,Maize (white),30.22222222222222,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,38.99666666666666,132.17833333333334,6.496666666666667,2013-08-01,90.95674896240234,104.44,26.97,260.09,1.12
2013-09-15,Mombasa,Maize (white),29.666666666666668,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,29.51333333333333,28.523333333333337,80.97000000000001,2013-09-01,100.4593276977539,105.55,79.5,28.8,119.04
2013-10-15,Mombasa,Maize (white),32.1,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,37.455,29.23166666666667,97.30666666666669,2013-10-01,72.95311737060547,104.47,56.11,35.96,137.4
2013-11-15,Mombasa,Maize (white),31.633333333333333,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,100.745,38.99666666666666,132.17833333333334,2013-11-01,77.77902221679688,103.25,81.6,26.97,260.09
2013-12-15,Mombasa,Maize (white),32.28888888888889,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,99.33666666666666,29.51333333333333,28.523333333333337,2013-12-01,70.37248992919922,104.52,97.65,79.5,28.8
2014-01-15,Mombasa,Maize (white),33.333333333333336,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,5.473333333333334,37.455,29.23166666666667,2014-01-01,77.91596984863281,102.36,1.86,56.11,35.96
2014-02-15,Mombasa,Maize (white),33.18888888888889,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,29.71333333333333,100.745,38.99666666666666,2014-02-01,69.00352478027344,105.8,37.24,81.6,26.97
2014-03-15,Mombasa,Maize (white),33.22222222222222,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,110.03333333333336,99.33666666666666,29.51333333333333,2014-03-01,119.83855438232422,104.87,87.73,97.65,79.5
2014-04-15,Mombasa,Maize (white),33.333333333333336,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,64.34833333333334,5.473333333333334,37.455,2014-04-01,93.22154235839844,103.82,80.1,1.86,56.11
2014-05-15,Mombasa,Maize (white),34.388888888888886,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,130.24666666666667,29.71333333333333,100.745,2014-05-01,83.4288558959961,104.71,295.74,37.24,81.6
2014-06-15,Mombasa,Maize (white),36.53333333333333,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,39.29666666666667,110.03333333333336,99.33666666666666,2014-06-01,98.76710510253906,104.81,149.4,87.73,97.65
2014-07-15,Mombasa,Maize (white),34.619,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,29.29833333333333,64.34833333333334,5.473333333333334,2014-07-01,138.7539520263672,104.67,35.96,80.1,1.86
2014-08-15,Mombasa,Maize (white),31.55555555555556,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,29.026666666666667,130.24666666666667,29.71333333333333,2014-08-01,136.44558715820312,102.98,33.17,295.74,37.24
2014-09-15,Mombasa,Maize (white),26.08888888888889,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,33.48,39.29666666666667,110.03333333333336,2014-09-01,131.55665588378906,102.36,53.1,149.4,87.73
2014-10-15,Mombasa,Maize (white),25.55555555555556,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,46.620000000000005,29.29833333333333,64.34833333333334,2014-10-01,83.66100311279297,100.67,121.52,35.96,80.1
2014-11-15,Mombasa,Maize (white),24.67588888888889,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,89.24166666666667,29.026666666666667,130.24666666666667,2014-11-01,84.38005065917969,94.52,131.7,33.17,295.74
2014-12-15,Mombasa,Maize (white),24.444444444444443,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,61.96666666666666,33.48,39.29666666666667,2014-12-01,86.5262222290039,90.85,96.41,53.1,149.4
2015-01-15,Mombasa,Maize (white),26.355555555555554,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,7.171666666666667,46.620000000000005,29.29833333333333,2015-01-01,111.9856948852539,83.35,27.28,121.52,35.96
2015-02-15,Mombasa,Maize (white),27.77777777777778,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,15.016666666666666,89.24166666666667,29.026666666666667,2015-02-01,111.92469787597656,75.52,5.32,131.7,33.17
2015-03-15,Mombasa,Maize (white),28.88888888888889,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,67.00666666666667,61.96666666666666,33.48,2015-03-01,104.23526763916016,76.2,84.94,96.41,53.1
2015-04-15,Mombasa,Maize (white),34.077777777777776,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,78.92333333333333,7.171666666666667,46.620000000000005,2015-04-01,102.19049072265624,77.48,106.2,27.28,121.52
2015-05-15,Mombasa,Maize (white),35.22222222222222,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,118.41666666666669,15.016666666666666,89.24166666666667,2015-05-01,76.2623291015625,79.34,322.4,5.32,131.7
2015-06-15,Mombasa,Maize (white),33.477777777777774,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,16.865,67.00666666666667,61.96666666666666,2015-06-01,85.90596771240234,83.31,57.0,84.94,96.41
2015-07-15,Mombasa,Maize (white),34.81477777777778,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,43.29333333333333,78.92333333333333,7.171666666666667,2015-07-01,106.80866241455078,84.56,74.71,106.2,27.28
2015-08-15,Mombasa,Maize (white),33.888888888888886,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,35.21,118.41666666666669,15.016666666666666,2015-08-01,82.47853088378906,83.35,27.9,322.4,5.32
2015-09-15,Mombasa,Maize (white),29.61111111111111,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,15.97,16.865,67.00666666666667,2015-09-01,98.7674560546875,79.99,10.2,57.0,84.94
2015-10-15,Mombasa,Maize (white),29.45555555555556,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,54.458333333333336,43.29333333333333,78.92333333333333,2015-10-01,91.931884765625,82.43,97.03,74.71,106.2
2015-11-15,Mombasa,Maize (white),28.88888888888889,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,147.09333333333333,35.21,118.41666666666669,2015-11-01,150.71588134765625,79.66,184.2,27.9,322.4
2015-12-15,Mombasa,Maize (white),29.1,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,82.57666666666667,15.97,16.865,2015-12-01,148.23687744140625,78.51,48.67,10.2,57.0
2016-01-15,Mombasa,Maize (white),30.0,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,22.616666666666664,54.458333333333336,43.29333333333333,2016-01-01,118.21114349365234,76.7,16.74,97.03,74.71
2016-02-15,Mombasa,Maize (white),30.0,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,19.523333333333333,147.09333333333333,35.21,2016-02-01,103.74964904785156,67.88,7.83,184.2,27.9
2016-03-15,Mombasa,Maize (white),27.916666666666668,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,35.67,82.57666666666667,15.97,2016-03-01,109.72029113769533,65.7,14.88,48.67,10.2
2016-05-15,Mombasa,Maize (white),29.45555555555556,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,44.09166666666667,22.616666666666664,54.458333333333336,2016-05-01,88.3324203491211,70.37,162.75,7.83,184.2
2016-06-15,Mombasa,Maize (white),29.666666666666668,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,28.05,19.523333333333333,147.09333333333333,2016-06-01,90.16812896728516,73.71,47.1,14.88,48.67
2016-07-15,Mombasa,Maize (white),30.326444444444444,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,16.21,35.67,82.57666666666667,2016-07-01,114.6104507446289,83.24,5.27,193.8,16.74
2016-08-15,Mombasa,Maize (white),33.51111111111111,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,29.421666666666667,44.09166666666667,22.616666666666664,2016-08-01,98.73848724365234,84.51,29.76,162.75,7.83
2016-09-15,Mombasa,Maize (white),34.08888888888889,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,26.17,28.05,19.523333333333333,2016-09-01,104.54522705078124,82.46,15.9,47.1,14.88
2016-10-15,Mombasa,Maize (white),33.333333333333336,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,15.888333333333334,16.21,35.67,2016-10-01,85.74778747558594,82.12,5.58,5.27,193.8
2016-11-15,Mombasa,Maize (white),40.0,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,83.80166666666666,29.421666666666667,44.09166666666667,2016-11-01,82.91875457763672,82.17,62.7,29.76,162.75
2016-12-15,Mombasa,Maize (white),40.0,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,48.585,26.17,28.05,2016-12-01,102.1804656982422,87.22,39.99,15.9,47.1
2017-01-15,Mombasa,Maize (white),34.833333333333336,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,9.851666666666668,15.888333333333334,16.21,2017-01-01,105.20123291015624,84.23,6.51,5.58,5.27
2017-02-15,Mombasa,Maize (white),41.80555555555556,Wholesale,90 KG,WFP,Coast,-4.05,39.67,cereals and tubers,14.341666666666669,83.80166666666666,29.421666666666667,2017-02-01,114.20635986328124,89.26,19.04,62.7,29.76
